,time,minF0,maxF0,meanF0,meanStd,meanZnorm
0,2.3936694158080547,4.16603184265473,5.130416115834562,0.23771509111643624,4.802411028539697,-2.5544337701045814
1,1.8443018957335546,4.442193388012666,5.1370679699205235,0.1053365462190093,4.96006578581742,-4.91636014653476
2,1.3341758394668268,4.014318617883265,4.956973281109724,0.2310599476200935,4.615646417337836,0.12943011571901536
3,3.4531594257368283,3.9969678998560867,5.295848348128665,0.18446370063420123,4.614431632920909,1.537109639894471
4,2.4917684492532786,4.020414749903103,5.224134095304151,0.19568833044331999,4.643952374049284,1.830547078488885
5,3.767081867690898,4.453487910491439,5.13309982765597,0.1575676610736106,4.80983967592601,1.8975784164513954
6,2.786070753457679,3.99182513522434,4.706559953282435,0.1617351623476124,4.382444835081891,0.29319940088272933
7,3.904423098155462,4.303937653575428,5.10348179997476,0.16375655249864082,4.795668770509737,-2.935626332183329
8,1.3341747270079054,4.337228706445672,4.8800670943018485,0.15383578226411027,4.626175291032672,0.02010864590244152
9,2.7468290710249477,4.1359504291216105,5.048272437200846,0.12784902821217245,4.559235405579581,3.8251134049269555
10,1.844298959912777,4.398897356276064,6.145614551188639,0.3596427611646427,4.964845403746947,3.2713374610226458
11,1.2164525054743933,4.431889515600426,5.032617750135754,0.1460637264658456,4.831381932189196,-2.7350556243831305
12,2.5310060194547646,4.4147579124855945,5.406244318754444,0.1579176208851501,4.842939004275194,-0.2818173668881584
13,2.118979213770956,4.066882684170158,6.22259649181745,0.3584850945808086,4.560034088067135,-0.25486624279210984
14,2.2367002812027295,4.302696123673434,5.3268331386282,0.185650398743633,4.6857661904976355,2.8536551625837996
15,1.0791097847907736,4.4693757540123,5.366454840955821,0.24779608292689426,4.837256954646077,0.5714334828485581
16,1.2360712080330813,4.505685824830436,4.769185035833813,0.053427960447301165,4.651148626309366,1.7546110168473565
17,2.177839747486871,4.730637583296865,6.03369902017308,0.3324476608300055,5.318212202773887,-0.33447928116076553
18,1.373412453370122,4.115817354465545,5.608382630187589,0.4162413823703126,4.605348332127251,2.409741896273014
19,1.3145519196542637,4.005176111330438,5.1346632571316855,0.2414661736140976,4.801421504354689,-3.2975442527067225
20,2.472142416066106,4.365385991405845,5.4498396256195,0.19190004659727547,4.8046480715007815,1.263074266664682
21,1.5892344103282312,4.3452594977841965,4.932659126076727,0.09598302108879624,4.752403884558213,0.1318206242378891
22,1.3341720975595308,4.4719505472186425,5.734663522068323,0.3190328365864054,4.980830221715423,-1.5950698992044283
23,1.7658160114758061,4.326967375713744,4.823508938797332,0.11042354067385729,4.506412453683271,1.7361549202089168
24,3.2177091764670536,4.484333404869211,5.744072100931126,0.24358992979079985,4.812347987535482,2.334939049468475
25,2.0601186800551545,3.9795287691140415,4.714113950039883,0.15806467903673851,4.428719728127154,0.43044527952517253
26,1.3145519196542068,4.0088097002937255,5.41866113981268,0.3567334094119692,4.489640999028857,2.490893891985592
27,2.884166152077171,4.3069611994581,6.12716005828238,0.3097979525914287,4.867624047488924,3.8028997183669917
28,3.1588479244120435,4.00686608785603,5.236835448532827,0.19598416792837953,4.808153499730201,-4.046845936943827
29,1.7854357833632548,4.643285566830414,6.304039883702717,0.3568433395527295,5.0939801986904545,0.23090503646224447
30,1.7854357833633685,4.4286345015287,5.1896646094707775,0.18171074755777128,4.941978981348099,1.128781207416059
31,1.5499937020407515,4.015973699018351,6.18408042854244,0.3647322008796602,5.079991104624956,-2.9172565598551774
32,2.8841654962023995,4.045866229539871,5.116512887960164,0.2337854075832613,4.684610853451335,1.6199376378257946
33,1.373412141048675,4.345700372047856,5.2716404466624835,0.20451430440646842,4.83839339113433,1.1072451503136638
34,3.0607470571942486,4.211914630324032,5.646012014063956,0.33087597676620484,5.187951477384981,1.0214976001166398
35,1.2949314472745073,4.48061286229615,5.107813438454432,0.122364919275838,4.801514789899369,-0.6831628828108637
36,1.7265752630326006,3.984900989758713,4.989187961742426,0.24510514390675398,4.678658705024831,-0.24860132514336455
37,1.1575902331696852,4.00567102413457,4.9199045175857545,0.1562965888253797,4.579311242635008,0.27519960870838256
38,2.138598905347294,4.118452207560285,4.948281234243189,0.16607360733729887,4.600205185087464,1.3490576137037358
39,2.5898628945490145,4.020535158038224,5.052491031463962,0.22161912425626698,4.728767613519924,-3.1637037921238393
40,2.570242721105501,4.052602683487759,5.431169264299594,0.2874540302378152,4.632507525687763,2.4665459012508206
41,1.5303735285971243,4.0167808385938315,5.086567627643467,0.18996953012277792,4.707025714188265,1.0511075765973923
42,2.334798869961787,4.088243517428511,5.021513009744646,0.19885667622769135,4.576606135671459,1.7819206379486656
43,2.491760138530708,4.272331187956665,5.98654324714682,0.3331632608885073,4.907722507737748,3.0756911894273866
44,2.3544190285329023,4.241388224939375,5.16618470576086,0.1267501037197288,4.654833964678141,0.0782271790535716
45,1.4715118928331776,4.509947419965609,4.9703674427157845,0.11192324590885515,4.768652399990627,1.3294261813643065
46,3.8651712385080828,4.045903200815596,5.591275261744173,0.2693442504602067,4.72593051263228,3.2127834458443023
47,1.2556901485509115,4.062888592920601,4.969125357852405,0.19487895039274086,4.542962525470044,0.6125343661299628
48,2.5113802971015957,4.239204518523734,5.269387587011278,0.2661838687943566,4.860773506233539,-1.2430892950681318
49,3.139225371377279,4.150634204149236,5.160579489786808,0.16377442879253673,4.842800080996658,-3.907627818006642
50,1.4911320514040654,4.287660242302727,5.068396022620126,0.15265093575538388,4.543430312127137,-1.2698461141486028
51,1.9423956985397126,3.9884760683310536,4.812033865097025,0.1939859464928982,4.462962717433533,-0.3537350392088521
52,1.8442949056841371,4.070526272614607,6.119272979342042,0.28047859382820883,4.690382599106512,1.1240688995301835
53,3.394287432801775,4.066042276649574,6.253445272927257,0.3141806736663279,4.746499723990306,-0.27112946389924597
54,2.923403627095013,4.166989509197002,5.28176216755333,0.2175718199098109,4.631142286825099,-0.6549281792525967
55,2.1582174428217513,4.237326668480653,5.086539152564109,0.237478353633987,4.819388981817418,-2.4510120793319397
56,1.3734110999776021,4.079064032003878,5.816196758726171,0.3733117124086423,4.779255033444593,-0.9763945479187187
57,1.3930312585487172,4.254059002817029,5.684631758842984,0.27591468201388064,4.964077714190068,2.611510338607742
58,2.275938394248442,4.002742600349083,5.613993807062911,0.28031527765056113,4.573192823711975,-0.6117103724020789
59,1.412651417119605,4.278308268688534,6.132508003357656,0.3864810515661051,4.543337640045047,4.111897224645155
60,2.903783468524125,4.046324336635518,5.123744246866559,0.23707780043200835,4.630206937106665,1.4196073106797513
61,3.649349494226044,4.105045816858268,5.322673038090895,0.272273407158093,4.7644068372786155,-0.6432474597363436
62,2.962643944237243,4.014193532472359,5.265239739353542,0.2612566458876582,4.610802738047099,0.5332508148823693
63,1.8442949056841371,4.248752537524443,5.325259792541061,0.25810699420069455,4.599441796489453,2.8120818589179297
64,2.609481089957171,4.177927022774598,5.053757180898042,0.14445806809044676,4.846097618433191,-3.5731845049558912
65,1.903154948609199,3.983947640766337,4.902820529540046,0.22529594410710962,4.343834783144276,2.4811176633078595
66,2.6879596867165674,4.152454128063461,5.593451424110843,0.28936227632426065,4.860669939722589,-2.4475056688643777
67,0.8681952340142489,4.482975051332292,5.456714823099428,0.20068519039286295,4.718838328434032,3.335748764211484
68,0.9564860615870074,4.497861005744882,5.186860646282375,0.15954966399033912,4.864415707976492,1.0908967617200105
69,1.1183529335478823,4.038951915301518,6.094021920406571,0.3692062366214983,4.970192631249043,-2.045614953419615
70,1.6628142301435638,3.9824435986902267,5.398401497218121,0.3789296530554644,4.648101396507969,0.7454949841733618
71,3.2814811213714563,4.026531779199675,5.236805834972346,0.26166990178852106,4.713162279818544,0.9653818433201563
72,2.1631288109488978,4.019974476236126,5.318789211839018,0.226895866928737,4.85562432736438,0.6607161760145924
73,1.1036371484433118,4.050680862706143,5.317386555088901,0.3063997308360364,4.421093453082706,-0.3630099869782488
74,1.2507880713192776,4.12580161420839,5.249646427448748,0.32402782217458154,4.8674378194334365,-0.0031203063835087115
75,1.7952487611876506,4.10322542559925,5.199083016230121,0.38684584101324626,4.586495843171644,0.6494187046325617
76,2.648727680440814,4.1001792528661065,5.271915910606692,0.29319168000610224,4.822049134589668,-0.04281161938405642
77,1.9865428824754758,4.028660976568627,5.672055932514182,0.39808309603762493,4.613034220014433,-0.17068791418024998
78,2.31027579665664,4.070831530523289,5.131612550051789,0.30203224720216854,4.6662069066530805,0.7609676829636678
79,1.3390755618919457,4.0604906931254074,5.335282077791496,0.2856533859524915,4.728551080695655,0.1684115380995217
80,2.472139498877425,4.00149529663594,5.633095205842035,0.3902138266108402,4.824953801903105,0.12984376900561193
81,1.3685057940214165,4.115304778526873,5.549633320706685,0.4426363932242651,4.871494636689398,1.2478653685785726
82,1.0594883566617455,3.998590774618625,5.211468413112371,0.45657109145715885,4.60903825933961,1.1143608525937867
83,1.2213494614337606,4.296852461148396,5.54922355585754,0.26539584423396695,4.959494248114382,0.4894967651476638
84,2.3396932858731816,4.053289923581957,5.35908013369329,0.1996987032134169,4.962502468527699,-1.1311341858159734
85,1.6775159408148284,4.016497730024134,4.992101770814761,0.24307716359333487,4.272312263810989,2.961156434291668
86,2.633994328121503,4.0168150535696885,6.25794688410241,0.5174141551313971,4.916649789893389,0.1523195191331874
87,2.2366879210864,4.782083160802646,5.631145275353587,0.1958174617808036,5.058107791440223,2.3631367668877994
88,0.8681880746322577,4.923243207216834,5.471169447242334,0.1051622465869082,5.066335103919031,3.6693864502107285
89,1.2802095337797255,4.68064097246171,5.5335233108121935,0.23031051515126688,5.00797574068748,-1.349689076555125
90,1.236064377442517,4.103221581606256,5.22827143856825,0.377195636890188,4.764004093776453,0.15908884290763212
91,0.9564783873066744,4.15824314198849,5.1638736054144605,0.22671197598253018,4.823744792670005,0.6760583027272795
92,1.839381514051297,4.096374145409441,5.422276899208864,0.3590096111344044,4.95210873855409,0.6819486630398375
93,1.1330590126556217,4.666153486578221,5.069320996982481,0.12164716067441468,4.874565407573843,0.784773039680073
94,1.3537847943417773,4.13861872104324,5.121075901786294,0.23746838832586128,4.834450432517051,1.2070047356194915
95,1.6333686002592458,4.458818136999059,5.667173192496922,0.2341369989749151,5.157548881325624,0.022456330028550395
96,2.001244411128482,3.990554961801799,5.265456816736647,0.3873791575677954,4.638824805722714,0.673385515036845
97,1.1036274326074818,4.102669279421282,5.522976309603312,0.37464161433848747,4.954767051575757,-2.2744343915425467
98,1.5009333083464753,4.205203316781764,5.41777055619962,0.34836484264749606,4.815206153038141,0.8855048839913924
99,1.383213048868356,4.1120254270524725,5.560457066853064,0.3376473874323383,4.8235022846804325,0.9225862827214231
100,1.5597930904471013,4.107733005540448,5.079375543073529,0.3181419693361411,4.676189974224418,1.1623885083159644
101,1.7952335569298157,4.13956975126941,6.293839216329005,0.3461173987815124,4.907729598923243,-1.9297485718417224
102,1.1919173615681302,4.774151083011643,5.369427024787475,0.15817998495687963,5.079478272093697,1.354908880740257
103,2.8547156561014617,4.001441227902707,5.170739287072169,0.2299897025750434,4.609576379390766,-0.5873688075163793
104,1.5892231487573554,3.9983282234171833,5.123249285768418,0.4106909808778772,4.687433916487792,0.7817802557718011
105,3.325596589066663,4.071773733209234,6.245548776895203,0.5057691383525622,5.0127975223829075,0.540412958989008
106,1.6775133236883448,4.354745461465084,5.295652151144582,0.20889688496921047,4.97745705162848,-2.9809520149387496
107,1.3243526239646144,4.048878972261663,5.217480568745684,0.37853176225889773,4.504648230488783,1.53054278825001
108,0.8829017493096671,4.100483997371294,5.2931266107258175,0.3936882227306633,4.78660936966411,0.8865642769472121
109,1.0153370117061513,4.4979431358726,5.180162662634175,0.1317510184112149,4.922790662503008,0.425562677283048
110,1.5597930904471013,4.229113614202923,5.195001302272011,0.14017354225095965,4.904589278781465,0.32663396632574904
111,1.294922565654133,4.087410635391422,5.064816098553875,0.2766682965945597,4.707972722903455,0.479805450946491
112,2.795850866040837,4.016305417863653,5.286769392497094,0.25414151190535444,4.790184411754557,-0.5431466915541165
113,1.9129505925543526,4.506980957249627,5.2527567991171304,0.13888619600103813,4.841790742742888,2.5971869683291366
114,2.133675660926201,4.0278856599209485,5.39929983566301,0.3866139990693934,4.773915018356868,-1.2759229499849059
115,0.9270452871605812,4.107337522847355,5.335067066850405,0.35099125093363154,4.718691289264211,1.7171158565523443
116,2.589840802227627,4.084202155631902,5.243828358509722,0.39282621510606813,4.809219414341705,0.30897326711139
117,3.207870993668166,3.979432277084205,5.058968171341285,0.3058036489012258,4.749139206769378,0.7619193888821427
118,1.074195332741965,4.073503130326936,5.120154843064178,0.37050244829999096,4.609195023026759,0.5784384803886721
119,1.8982355879961688,4.457066314366038,5.279611080189117,0.1614597798968798,4.898024619800732,-2.731072132739946
120,0.7452378181694712,5.091107596980555,5.478894913307545,0.07490914276447022,5.1918625650923085,3.8317398600825667
121,1.022796404557539,4.464618094643894,5.376485807236408,0.3252092944585281,5.009515123564987,-1.6755272318656935
122,0.6278475704344899,4.030635842645805,5.864184413730167,0.5002776424271368,5.018417376640122,1.643378101538627
123,0.5297463146303052,4.617057638697973,4.845149428818863,0.05936606328966299,4.7357176042939715,0.29736432318185607
124,2.5594153013625487,4.056208028793031,5.014928028377203,0.12866819393925238,4.777735154595396,-0.5120162886361362
125,0.7205518836845499,4.149273012099359,4.871449108589409,0.16268016044157296,4.478000680313205,1.3055747564369233
126,0.7651882649196295,4.742767949519335,4.957915865904318,0.08617666942666868,4.859775645609125,0.9174267905957769
127,2.8600000000000136,4.268922686074584,5.190108220025746,0.12157787757678354,4.7768368181665855,1.5537779208956217
128,2.236701656219225,4.583857954236091,5.2100544854291355,0.13805761766910274,4.867553678692939,1.6067112489874793
129,0.8978414719819181,4.747032383387921,5.299892967897781,0.17142630509965773,5.055766074903302,1.2325346806403596
130,1.0204382241112704,4.58269999175081,5.053246019913649,0.12776773754235132,4.824100036707166,-0.7912903582442699
131,1.4226782585181468,4.313227136016648,5.053444180626143,0.10441868984113171,4.799486244369555,1.205635126121223
132,1.2476434515098092,4.045889920677114,5.12783004911062,0.20429524334650254,4.7948115381607535,1.6300845065934209
133,1.5913539957998708,4.4102202141297955,4.993123747544496,0.10345111041455446,4.833929499340897,0.17586227385847147
134,1.3939530425250837,4.555411069564816,5.200188314193725,0.1491765870809242,4.874567035576067,-0.1712112093505642
135,1.609043359198239,4.470749726385622,5.082876654142548,0.16536900004910668,4.775822560161231,-1.0661364209910034
136,1.3662311236094098,4.502887205248561,5.013136841976697,0.10584607451457123,4.805414983887327,-2.8581860973702815
137,0.950000000000017,4.568298207757513,5.194735121801944,0.13696549338407307,4.81166951647548,-1.7768804587555165
138,0.8440242808636071,4.6292930741021125,5.052907116014912,0.0822287603539707,4.791170030409289,3.183035770926398
139,0.7573803901626093,4.271213216046994,4.792131966336256,0.07127622093388213,4.611964618430578,-4.780716456610053
140,1.0334431830183632,4.40975235131162,4.958021912768445,0.13748391722186568,4.730558015213955,-2.3001445448138584
